generacion,hipervolumen,id_solucion,delta_ttv,num_cortes,calles_cortadas,aristas_cortadas
4,20547913.6456,2,3780648.27,4,(sin nombre: 3391839073-1681023824) | Carretera a El Volcán | (sin nombre: 11901839970-585133558) | (sin nombre: 3154921825-3154923179),3391839073-1681023824-0; 11904797221-1681023792-0; 11901839970-585133558-0; 3154921825-3154923179-0
5,20660429.6627,0,16454097.85,5,5a Avenida SE | 1a Calle SE | 3a Calle NE | 4a Avenida SE | (sin nombre: 1681023775-4147726427),2287106082-2287106085-0; 2287106082-2347139702-0; 12121728919-2347139840-0; 4178837725-1681021070-0; 1681023775-4147726427-0
5,20660429.6627,1,3826532.43,4,(sin nombre: 3391839073-1681023824) | Antigua Carretera del Norte | (sin nombre: 11901839970-585133558) | (sin nombre: 3154921851-3154921825),3391839073-1681023824-0; 585133558-12082634170-0; 11901839970-585133558-0; 3154921851-3154921825-0
5,20660429.6627,2,379799.38,3,1a Calle SO | Boulevard Cuarto Centenario | (sin nombre: 1681023775-4147726427),5235750594-1681021104-0; 521415823-1689601661-0; 1681023775-4147726427-0
6,21412076.3149,0,16454097.85,5,5a Avenida SE | 1a Calle SE | 3a Calle NE | 4a Avenida SE | (sin nombre: 1681023775-4147726427),2287106082-2287106085-0; 2287106082-2347139702-0; 12121728919-2347139840-0; 4178837725-1681021070-0; 1681023775-4147726427-0
6,21412076.3149,1,379799.38,3,1a Calle SO | Boulevard Cuarto Centenario | (sin nombre: 1681023775-4147726427),5235750594-1681021104-0; 521415823-1689601661-0; 1681023775-4147726427-0
6,21412076.3149,2,4578179.09,4,Antigua Carretera del Norte | (sin nombre: 1681023824-3391839073) | Antigua Carretera del Norte | Boulevard Cuarto Centenario,5391123450-5391123447-0; 1681023824-3391839073-0; 585133558-12082634170-0; 2287114272-4177205826-0
7,21412076.3149,0,16454097.85,5,5a Avenida SE | 1a Calle SE | 3a Calle NE | 4a Avenida SE | (sin nombre: 1681023775-4147726427),2287106082-2287106085-0; 2287106082-2347139702-0; 12121728919-2347139840-0; 4178837725-1681021070-0; 1681023775-4147726427-0
7,21412076.3149,1,379799.38,3,1a Calle SO | Boulevard Cuarto Centenario | (sin nombre: 1681023775-4147726427),5235750594-1681021104-0; 521415823-1689601661-0; 1681023775-4147726427-0
7,21412076.3149,2,4578179.09,4,Antigua Carretera del Norte | (sin nombre: 1681023824-3391839073) | Antigua Carretera del Norte | Boulevard Cuarto Centenario,5391123450-5391123447-0; 1681023824-3391839073-0; 585133558-12082634170-0; 2287114272-4177205826-0
8,28085371.6078,0,454766.15,3,(sin nombre: 5035807344-5035807334) | 2a Calle NE | 1a Avenida SE,5035807344-5035807334-0; 521415484-3514886782-0; 3200880275-1681021063-0
8,28085371.6078,1,7574687.52,4,(sin nombre: 1681023824-3391839073) | Antigua Carretera del Norte | (sin nombre: 3391839073-1681023824) | 2a Calle NE,1681023824-3391839073-0; 2347139615-11904639519-0; 3391839073-1681023824-0; 521415484-3514886782-0
8,28085371.6078,2,20055917.94,5,"Boulevard Cuarto Centenario | 3a Calle NE, Puente del Barrio Suyapa | 9a Calle NO | 2a Calle SO | 2a Calle NE",1736373095-4147757830-0; 12121728925-12121728919-0; 521414481-521416651-0; 2287109251-1681021081-0; 3155087464-2347139775-0
9,34013245.4183,0,20055917.94,5,"Boulevard Cuarto Centenario | 3a Calle NE, Puente del Barrio Suyapa | 9a Calle NO | 2a Calle SO | 2a Calle NE",1736373095-4147757830-0; 12121728925-12121728919-0; 521414481-521416651-0; 2287109251-1681021081-0; 3155087464-2347139775-0
9,34013245.4183,1,4357165.41,3,Antigua Carretera del Norte | (sin nombre: 1681023824-3391839073) | 3a Avenida NO,5391123450-5391123447-0; 1681023824-3391839073-0; 2287107834-1681023820-0
9,34013245.4183,2,9600162.07,4,(sin nombre: 5035807331-5035807341) | 5a Avenida NO | 6a Calle NO | (sin nombre: 11901839970-585133558),5035807331-5035807341-0; 2347139875-2347139888-0; 2347139875-4177205822-0; 11901839970-585133558-0
10,41011012.9680,0,20055917.94,5,"Boulevard Cuarto Centenario | 3a Calle NE, Puente del Barrio Suyapa | 9a Calle NO | 2a Calle SO | 2a Calle NE",1736373095-4147757830-0; 12121728925-12121728919-0; 521414481-521416651-0; 2287109251-1681021081-0; 3155087464-2347139775-0
10,41011012.9680,1,16464920.31,4,5a Avenida SE | 1a Calle SE | 3a Calle NE | Boulevard Cuarto Centenario,2287106082-2287106085-0; 2287106082-2347139702-0; 12121728919-2347139840-0; 4147757830-4024691696-0
10,41011012.9680,2,4490174.72,3,Antigua Carretera del Norte | (sin nombre: 1681023824-3391839073) | Boulevard Cuarto Centenario,5391123450-5391123447-0; 1681023824-3391839073-0; 4024691690-4024691696-0
11,41011012.9680,0,20055917.94,5,"Boulevard Cuarto Centenario | 3a Calle NE, Puente del Barrio Suyapa | 9a Calle NO | 2a Calle SO | 2a Calle NE",1736373095-4147757830-0; 12121728925-12121728919-0; 521414481-521416651-0; 2287109251-1681021081-0; 3155087464-2347139775-0
11,41011012.9680,1,16464920.31,4,5a Avenida SE | 1a Calle SE | 3a Calle NE | Boulevard Cuarto Centenario,2287106082-2287106085-0; 2287106082-2347139702-0; 12121728919-2347139840-0; 4147757830-4024691696-0
11,41011012.9680,2,4490174.72,3,Antigua Carretera del Norte | (sin nombre: 1681023824-3391839073) | Boulevard Cuarto Centenario,5391123450-5391123447-0; 1681023824-3391839073-0; 4024691690-4024691696-0
12,43121431.5655,0,20055917.94,5,"Boulevard Cuarto Centenario | 3a Calle NE, Puente del Barrio Suyapa | 9a Calle NO | 2a Calle SO | 2a Calle NE",1736373095-4147757830-0; 12121728925-12121728919-0; 521414481-521416651-0; 2287109251-1681021081-0; 3155087464-2347139775-0
12,43121431.5655,1,4490174.72,3,Antigua Carretera del Norte | (sin nombre: 1681023824-3391839073) | Boulevard Cuarto Centenario,5391123450-5391123447-0; 1681023824-3391839073-0; 4024691690-4024691696-0
12,43121431.5655,2,18575338.91,4,5a Avenida SE | 1a Calle SE | (sin nombre: 3391839073-1681023824) | Antigua Carretera del Norte,2287106082-2287106085-0; 2287106082-2347139702-0; 3391839073-1681023824-0; 3155024773-13528511602-0
13,43121431.5655,0,20055917.94,5,"Boulevard Cuarto Centenario | 3a Calle NE, Puente del Barrio Suyapa | 9a Calle NO | 2a Calle SO | 2a Calle NE",1736373095-4147757830-0; 12121728925-12121728919-0; 521414481-521416651-0; 2287109251-1681021081-0; 3155087464-2347139775-0
13,43121431.5655,1,4490174.72,3,Antigua Carretera del Norte | (sin nombre: 1681023824-3391839073) | Boulevard Cuarto Centenario,5391123450-5391123447-0; 1681023824-3391839073-0; 4024691690-4024691696-0
13,43121431.5655,2,18575338.91,4,5a Avenida SE | 1a Calle SE | (sin nombre: 3391839073-1681023824) | Antigua Carretera del Norte,2287106082-2287106085-0; 2287106082-2347139702-0; 3391839073-1681023824-0; 3155024773-13528511602-0
14,64695593.7188,0,4490174.72,3,Antigua Carretera del Norte | (sin nombre: 1681023824-3391839073) | Boulevard Cuarto Centenario,5391123450-5391123447-0; 1681023824-3391839073-0; 4024691690-4024691696-0
14,64695593.7188,1,23812022.56,4,1a Calle SO | 1a Avenida SO | 1a Calle SE | (sin nombre: 4147726427-11901839970),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2347139702-0; 4147726427-11901839970-0
14,64695593.7188,2,36393396.44,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | Antigua Carretera del Norte,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 11904639538-8829885429-0
15,64695593.7188,0,4490174.72,3,Antigua Carretera del Norte | (sin nombre: 1681023824-3391839073) | Boulevard Cuarto Centenario,5391123450-5391123447-0; 1681023824-3391839073-0; 4024691690-4024691696-0
15,64695593.7188,1,23812022.56,4,1a Calle SO | 1a Avenida SO | 1a Calle SE | (sin nombre: 4147726427-11901839970),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2347139702-0; 4147726427-11901839970-0
15,64695593.7188,2,36393396.44,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | Antigua Carretera del Norte,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 11904639538-8829885429-0
16,65571448.9058,0,23812022.56,4,1a Calle SO | 1a Avenida SO | 1a Calle SE | (sin nombre: 4147726427-11901839970),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2347139702-0; 4147726427-11901839970-0
16,65571448.9058,1,36393396.44,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | Antigua Carretera del Norte,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 11904639538-8829885429-0
16,65571448.9058,2,5366029.91,3,3a Calle NE | (sin nombre: 1681023824-3391839073) | 3a Calle SE,12121728919-2347139840-0; 1681023824-3391839073-0; 2347139670-4147785951-0
17,65846774.4242,0,36393396.44,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | Antigua Carretera del Norte,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 11904639538-8829885429-0
17,65846774.4242,1,5366029.91,3,3a Calle NE | (sin nombre: 1681023824-3391839073) | 3a Calle SE,12121728919-2347139840-0; 1681023824-3391839073-0; 2347139670-4147785951-0
17,65846774.4242,2,23976719.08,4,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 7a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 585133723-11904639538-0; 4178879377-4147726389-0
17,65846774.4242,3,110629.00,2,1a Calle SO | (sin nombre: 1681023775-4147726427),5235750594-1681021104-0; 1681023775-4147726427-0
18,66248831.7835,0,36393396.44,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | Antigua Carretera del Norte,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 11904639538-8829885429-0
18,66248831.7835,1,5366029.91,3,3a Calle NE | (sin nombre: 1681023824-3391839073) | 3a Calle SE,12121728919-2347139840-0; 1681023824-3391839073-0; 2347139670-4147785951-0
18,66248831.7835,2,23976719.08,4,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 7a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 585133723-11904639538-0; 4178879377-4147726389-0
18,66248831.7835,3,512686.36,2,(sin nombre: 5035807344-5035807334) | Antigua Carretera del Norte,5035807344-5035807334-0; 5391123450-5391123447-0
19,76250980.5205,0,36393396.44,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | Antigua Carretera del Norte,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 11904639538-8829885429-0
19,76250980.5205,1,23976719.08,4,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 7a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 585133723-11904639538-0; 4178879377-4147726389-0
19,76250980.5205,2,512686.36,2,(sin nombre: 5035807344-5035807334) | Antigua Carretera del Norte,5035807344-5035807334-0; 5391123450-5391123447-0
19,76250980.5205,3,15368178.65,3,5a Avenida SE | 1a Calle SE | 1a Avenida NE,2287106082-2287106085-0; 2287106082-2347139702-0; 521416651-4147726435-0
20,83435274.0904,0,512686.36,2,(sin nombre: 5035807344-5035807334) | Antigua Carretera del Norte,5035807344-5035807334-0; 5391123450-5391123447-0
20,83435274.0904,1,40044858.81,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681023824-3391839073-0
20,83435274.0904,2,18465218.27,3,5a Avenida SE | 1a Calle SE | (sin nombre: 3391839073-1681023824),2287106082-2287106085-0; 2287106082-2347139702-0; 3391839073-1681023824-0
20,83435274.0904,3,24412510.65,4,1a Calle SO | 1a Avenida SO | (sin nombre: 3154921857-12121728925) | (sin nombre: 1681023775-4147726427),2287109250-1681021088-0; 1681021102-1681021088-0; 3154921857-12121728925-0; 1681023775-4147726427-0
21,95069094.2661,0,40044858.81,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681023824-3391839073-0
21,95069094.2661,1,3289778.72,2,1a Calle SE | (sin nombre: 3391839073-1681023824),2287106082-2347139702-0; 3391839073-1681023824-0
21,95069094.2661,2,27979478.85,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | 1a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 1681021097-1681021063-0
21,95069094.2661,3,23754977.88,3,1a Calle SO | 1a Avenida SO | (sin nombre: 11901839970-585133558),2287109250-1681021088-0; 1681021102-1681021088-0; 11901839970-585133558-0
22,96396785.1907,0,40044858.81,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681023824-3391839073-0
22,96396785.1907,1,27979478.85,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | 1a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 1681021097-1681021063-0
22,96396785.1907,2,24047126.73,3,1a Calle SO | 1a Avenida SO | (sin nombre: 8829885428-8829885427),2287109250-1681021088-0; 1681021102-1681021088-0; 8829885428-8829885427-0
22,96396785.1907,3,4325320.79,2,Boulevard Cuarto Centenario | (sin nombre: 1681023824-3391839073),521415823-11108423130-0; 1681023824-3391839073-0
23,96554031.5569,0,40044858.81,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681023824-3391839073-0
23,96554031.5569,1,24047126.73,3,1a Calle SO | 1a Avenida SO | (sin nombre: 8829885428-8829885427),2287109250-1681021088-0; 1681021102-1681021088-0; 8829885428-8829885427-0
23,96554031.5569,2,4325320.79,2,Boulevard Cuarto Centenario | (sin nombre: 1681023824-3391839073),521415823-11108423130-0; 1681023824-3391839073-0
23,96554031.5569,3,28136725.22,4,1a Calle SO | 1a Avenida SO | (sin nombre: 8829885429-8829885428) | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 8829885429-8829885428-0; 1681023824-3391839073-0
24,100445727.7643,0,40044858.81,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681023824-3391839073-0
24,100445727.7643,1,4325320.79,2,Boulevard Cuarto Centenario | (sin nombre: 1681023824-3391839073),521415823-11108423130-0; 1681023824-3391839073-0
24,100445727.7643,2,28136725.22,4,1a Calle SO | 1a Avenida SO | (sin nombre: 8829885429-8829885428) | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 8829885429-8829885428-0; 1681023824-3391839073-0
24,100445727.7643,3,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,100703629.9189,0,40044858.81,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681023824-3391839073-0
25,100703629.9189,1,28136725.22,4,1a Calle SO | 1a Avenida SO | (sin nombre: 8829885429-8829885428) | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 8829885429-8829885428-0; 1681023824-3391839073-0
25,100703629.9189,2,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,100703629.9189,3,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,100703629.9189,4,4583222.95,2,(sin nombre: 5035807344-5035807334) | (sin nombre: 1681023824-3391839073),5035807344-5035807334-0; 1681023824-3391839073-0
26,103276073.1944,0,40044858.81,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681023824-3391839073-0
26,103276073.1944,1,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
26,103276073.1944,2,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
26,103276073.1944,3,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
26,103276073.1944,4,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
26,103276073.1944,5,4640097.07,2,5a Avenida SE | (sin nombre: 1681023824-3391839073),2287106082-2287106085-0; 1681023824-3391839073-0
26,103276073.1944,6,30652294.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida NO | 6a Calle NO,2287109250-1681021088-0; 1681021102-1681021088-0; 2347139875-2347139888-0; 2347139875-4177205822-0
27,107466175.8540,0,40044858.81,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681023824-3391839073-0
27,107466175.8540,1,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
27,107466175.8540,2,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
27,107466175.8540,3,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
27,107466175.8540,4,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
27,107466175.8540,5,4640097.07,2,5a Avenida SE | (sin nombre: 1681023824-3391839073),2287106082-2287106085-0; 1681023824-3391839073-0
27,107466175.8540,6,30652294.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida NO | 6a Calle NO,2287109250-1681021088-0; 1681021102-1681021088-0; 2347139875-2347139888-0; 2347139875-4177205822-0
27,107466175.8540,7,30652294.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida NO | 6a Calle NO,2287109250-1681021088-0; 1681021102-1681021088-0; 2347139875-2347139888-0; 2347139875-4177205822-0
27,107466175.8540,8,40044858.81,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681023824-3391839073-0
27,107466175.8540,9,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
27,107466175.8540,10,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
27,107466175.8540,11,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,126574799.0627,0,40044858.81,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681023824-3391839073-0
28,126574799.0627,1,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,126574799.0627,2,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,126574799.0627,3,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,126574799.0627,4,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,126574799.0627,5,30652294.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida NO | 6a Calle NO,2287109250-1681021088-0; 1681021102-1681021088-0; 2347139875-2347139888-0; 2347139875-4177205822-0
28,126574799.0627,6,30652294.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida NO | 6a Calle NO,2287109250-1681021088-0; 1681021102-1681021088-0; 2347139875-2347139888-0; 2347139875-4177205822-0
28,126574799.0627,7,40044858.81,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681023824-3391839073-0
28,126574799.0627,8,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,126574799.0627,9,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
28,126574799.0627,10,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,126574799.0627,11,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,126574799.0627,12,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
29,132223877.0652,0,40044858.81,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681023824-3391839073-0
29,132223877.0652,1,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,132223877.0652,2,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,132223877.0652,3,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,132223877.0652,4,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,132223877.0652,5,40044858.81,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681023824-3391839073-0
29,132223877.0652,6,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,132223877.0652,7,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
29,132223877.0652,8,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,132223877.0652,9,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,132223877.0652,10,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
29,132223877.0652,11,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
