generacion,hipervolumen,id_solucion,delta_ttv,num_cortes,calles_cortadas,aristas_cortadas
40,4204393.2157,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
40,4204393.2157,1,-0.00,0,,
41,4204393.2157,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
41,4204393.2157,1,-0.00,0,,
42,4204393.2157,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
42,4204393.2157,1,-0.00,0,,
43,4204393.2157,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
43,4204393.2157,1,-0.00,0,,
44,4204393.2157,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
44,4204393.2157,1,-0.00,0,,
45,4204393.2157,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
45,4204393.2157,1,-0.00,0,,
46,4204393.2157,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
46,4204393.2157,1,-0.00,0,,
47,4204393.2157,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
47,4204393.2157,1,-0.00,0,,
48,4204393.2157,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
48,4204393.2157,1,-0.00,0,,
49,4204393.2157,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
49,4204393.2157,1,-0.00,0,,
50,4204393.2157,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
50,4204393.2157,1,-0.00,0,,
