generacion,hipervolumen,id_solucion,delta_ttv,num_cortes,calles_cortadas,aristas_cortadas
1,11015211.1189,0,107342.84,3,Boulevard Cuarto Centenario | 0 Calle Este | Boulevard Roberto Romero Larios,2347139626-4716520193-0; 1681021089-3514886780-0; 4147792494-2817086667-0
1,11015211.1189,1,2154380.50,4,Boulevard Cuarto Centenario | (sin nombre: 3154921857-12121728925) | 0 Calle Este | 2a Avenida NE,1689601661-521415823-0; 3154921857-12121728925-0; 1681021093-2287106073-0; 521414474-521414481-0
1,11015211.1189,2,8753487.78,5,5a Avenida NO | Boulevard Cuarto Centenario | 6a Calle NO | 1a Avenida SE | Antigua Carretera del Norte,2347139875-2347139888-0; 4024691361-1689601661-0; 2347139875-4177205822-0; 521417211-1681021113-0; 2347139615-11904639519-0
2,13490993.5579,0,8753487.78,5,5a Avenida NO | Boulevard Cuarto Centenario | 6a Calle NO | 1a Avenida SE | Antigua Carretera del Norte,2347139875-2347139888-0; 4024691361-1689601661-0; 2347139875-4177205822-0; 521417211-1681021113-0; 2347139615-11904639519-0
2,13490993.5579,1,4290504.06,4,5a Avenida SE | 0 Calle Oeste | Boulevard Cuarto Centenario | (sin nombre: 1681023824-3391839073),2287106073-2287106082-0; 563133899-1681021102-0; 2347139626-4716520193-0; 1681023824-3391839073-0
2,13490993.5579,2,447001.71,3,Antigua Carretera del Norte | 9a Calle NO | Boulevard Cuarto Centenario,11904639538-8829885429-0; 521414481-521416651-0; 4024691696-4024691690-0
3,21366166.5091,0,5475102.43,4,(sin nombre: 5035807331-5035807341) | Antigua Carretera del Norte | 4a Avenida SE | (sin nombre: 1681023824-3391839073),5035807331-5035807341-0; 585133723-11904639538-0; 4178837725-1681021070-0; 1681023824-3391839073-0
3,21366166.5091,1,15331765.10,5,5a Avenida SE | 1a Calle SE | Boulevard Cuarto Centenario | 5a Avenida NO | Boulevard Cuarto Centenario,2287106082-2287106085-0; 2287106082-2347139702-0; 3343104922-2347139626-0; 2347139875-2347139888-0; 4716520193-1689601659-0
3,21366166.5091,2,559298.98,3,Boulevard Cuarto Centenario | Boulevard Roberto Romero Larios | 2a Avenida NE,4177205819-4177220675-0; 2817086667-512533997-0; 521414474-521414481-0
4,22485545.4919,0,15331765.10,5,5a Avenida SE | 1a Calle SE | Boulevard Cuarto Centenario | 5a Avenida NO | Boulevard Cuarto Centenario,2287106082-2287106085-0; 2287106082-2347139702-0; 3343104922-2347139626-0; 2347139875-2347139888-0; 4716520193-1689601659-0
4,22485545.4919,1,559298.98,3,Boulevard Cuarto Centenario | Boulevard Roberto Romero Larios | 2a Avenida NE,4177205819-4177220675-0; 2817086667-512533997-0; 521414474-521414481-0
4,22485545.4919,2,559298.98,3,Boulevard Cuarto Centenario | Boulevard Roberto Romero Larios | 2a Avenida NE,4177205819-4177220675-0; 2817086667-512533997-0; 521414474-521414481-0
4,22485545.4919,3,6594481.41,4,5a Avenida SE | 1a Calle SO | 2a Calle SE | 1a Avenida SO,2287106082-2287106085-0; 1681021088-2287109244-0; 4178837725-2347139676-0; 1681021088-1681021081-0
5,23202645.5631,0,15331765.10,5,5a Avenida SE | 1a Calle SE | Boulevard Cuarto Centenario | 5a Avenida NO | Boulevard Cuarto Centenario,2287106082-2287106085-0; 2287106082-2347139702-0; 3343104922-2347139626-0; 2347139875-2347139888-0; 4716520193-1689601659-0
5,23202645.5631,1,6594481.41,4,5a Avenida SE | 1a Calle SO | 2a Calle SE | 1a Avenida SO,2287106082-2287106085-0; 1681021088-2287109244-0; 4178837725-2347139676-0; 1681021088-1681021081-0
5,23202645.5631,2,1276399.05,3,3a Calle NE | 2a Calle SO | 0 Calle Este,12121728919-2347139840-0; 1681021081-1681021110-0; 1681021093-3514886780-0
6,32932707.6103,0,6594481.41,4,5a Avenida SE | 1a Calle SO | 2a Calle SE | 1a Avenida SO,2287106082-2287106085-0; 1681021088-2287109244-0; 4178837725-2347139676-0; 1681021088-1681021081-0
6,32932707.6103,1,24970736.14,5,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 1a Avenida SE | Boulevard Roberto Romero Larios,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 521417211-1681021113-0; 2817086667-512533997-0
6,32932707.6103,2,1367490.05,3,7a Calle SE | 3a Calle NE | (sin nombre: 3154921857-12121728925),4147726389-4178879377-0; 12121728919-2347139840-0; 3154921857-12121728925-0
7,38818195.0488,0,24970736.14,5,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 1a Avenida SE | Boulevard Roberto Romero Larios,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 521417211-1681021113-0; 2817086667-512533997-0
7,38818195.0488,1,8773495.59,4,7a Calle SE | 5a Avenida NO | 6a Calle NO | Boulevard Roberto Romero Larios,4147726389-4178879377-0; 2347139875-2347139888-0; 2347139875-4177205822-0; 4147792494-2817086667-0
7,38818195.0488,2,5073963.32,3,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa | 2a Avenida SO",1681023824-3391839073-0; 12121728925-12121728919-0; 521417200-1681021110-0
8,45864979.7189,0,24970736.14,5,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 1a Avenida SE | Boulevard Roberto Romero Larios,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 521417211-1681021113-0; 2817086667-512533997-0
8,45864979.7189,1,5073963.32,3,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa | 2a Avenida SO",1681023824-3391839073-0; 12121728925-12121728919-0; 521417200-1681021110-0
8,45864979.7189,2,15820280.26,4,1a Calle SE | 5a Avenida SE | 5a Avenida NO | (sin nombre: 1681023824-3391839073),1681021070-2287106082-0; 2287106073-2287106082-0; 2347139875-2347139888-0; 1681023824-3391839073-0
9,50891897.1158,0,5073963.32,3,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa | 2a Avenida SO",1681023824-3391839073-0; 12121728925-12121728919-0; 521417200-1681021110-0
9,50891897.1158,1,15820280.26,4,1a Calle SE | 5a Avenida SE | 5a Avenida NO | (sin nombre: 1681023824-3391839073),1681021070-2287106082-0; 2287106073-2287106082-0; 2347139875-2347139888-0; 1681023824-3391839073-0
9,50891897.1158,2,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
10,63480571.8707,0,5073963.32,3,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa | 2a Avenida SO",1681023824-3391839073-0; 12121728925-12121728919-0; 521417200-1681021110-0
10,63480571.8707,1,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
10,63480571.8707,2,28003146.24,4,1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0
10,63480571.8707,3,405808.78,2,Boulevard Cuarto Centenario | Boulevard Cuarto Centenario,5235750594-521413345-0; 4177205822-4177205821-0
11,63480571.8707,0,5073963.32,3,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa | 2a Avenida SO",1681023824-3391839073-0; 12121728925-12121728919-0; 521417200-1681021110-0
11,63480571.8707,1,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
11,63480571.8707,2,28003146.24,4,1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0
11,63480571.8707,3,405808.78,2,Boulevard Cuarto Centenario | Boulevard Cuarto Centenario,5235750594-521413345-0; 4177205822-4177205821-0
12,63821670.9750,0,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
12,63821670.9750,1,28003146.24,4,1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0
12,63821670.9750,2,405808.78,2,Boulevard Cuarto Centenario | Boulevard Cuarto Centenario,5235750594-521413345-0; 4177205822-4177205821-0
12,63821670.9750,3,5415062.42,3,"(sin nombre: 5035807344-5035807334) | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",5035807344-5035807334-0; 1681023824-3391839073-0; 12121728925-12121728919-0
13,64290165.8180,0,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
13,64290165.8180,1,28003146.24,4,1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0
13,64290165.8180,2,5415062.42,3,"(sin nombre: 5035807344-5035807334) | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",5035807344-5035807334-0; 1681023824-3391839073-0; 12121728925-12121728919-0
13,64290165.8180,3,874303.62,2,"5a Avenida SE | 3a Calle NE, Puente del Barrio Suyapa",2287106073-2287106082-0; 12121728925-12121728919-0
14,82716740.4727,0,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
14,82716740.4727,1,28003146.24,4,1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0
14,82716740.4727,2,916027.23,2,"2a Avenida SO | 3a Calle NE, Puente del Barrio Suyapa",1681021110-2287109250-0; 12121728925-12121728919-0
14,82716740.4727,3,23799913.47,3,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario,2287109250-1681021088-0; 1681021102-1681021088-0; 2347139626-4716520193-0
15,82951433.9335,0,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
15,82951433.9335,1,28003146.24,4,1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0
15,82951433.9335,2,23799913.47,3,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario,2287109250-1681021088-0; 1681021102-1681021088-0; 2347139626-4716520193-0
15,82951433.9335,3,1150720.69,2,(sin nombre: 8829885428-8829885427) | (sin nombre: 3154921857-12121728925),8829885428-8829885427-0; 3154921857-12121728925-0
16,83051631.9215,0,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
16,83051631.9215,1,28003146.24,4,1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0
16,83051631.9215,2,23799913.47,3,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario,2287109250-1681021088-0; 1681021102-1681021088-0; 2347139626-4716520193-0
16,83051631.9215,3,1250918.67,2,"(sin nombre: 5035807344-5035807334) | 3a Calle NE, Puente del Barrio Suyapa",5035807344-5035807334-0; 12121728925-12121728919-0
17,84969007.8985,0,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
17,84969007.8985,1,1250918.67,2,"(sin nombre: 5035807344-5035807334) | 3a Calle NE, Puente del Barrio Suyapa",5035807344-5035807334-0; 12121728925-12121728919-0
17,84969007.8985,2,29824893.69,4,1a Calle SO | 1a Avenida SO | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 1681021088-2287109244-0; 1681021088-1681021081-0
17,84969007.8985,3,23895541.99,3,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807335-5035807347),2287109250-1681021088-0; 1681021102-1681021088-0; 5035807335-5035807347-0
18,85989828.8670,0,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
18,85989828.8670,1,29824893.69,4,1a Calle SO | 1a Avenida SO | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 1681021088-2287109244-0; 1681021088-1681021081-0
18,85989828.8670,2,1561461.32,2,5a Avenida SE | (sin nombre: 5035807331-5035807341),2287106082-2287106085-0; 5035807331-5035807341-0
18,85989828.8670,3,24605820.31,3,1a Calle SO | 1a Avenida SO | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0
19,108491804.5713,0,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
19,108491804.5713,1,29824893.69,4,1a Calle SO | 1a Avenida SO | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 1681021088-2287109244-0; 1681021088-1681021081-0
19,108491804.5713,2,24605820.31,3,1a Calle SO | 1a Avenida SO | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0
19,108491804.5713,3,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
19,108491804.5713,4,314716.75,1,Antigua Carretera del Norte,826485101-5035807331-0
20,108491804.5713,0,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
20,108491804.5713,1,29824893.69,4,1a Calle SO | 1a Avenida SO | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 1681021088-2287109244-0; 1681021088-1681021081-0
20,108491804.5713,2,24605820.31,3,1a Calle SO | 1a Avenida SO | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0
20,108491804.5713,3,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
20,108491804.5713,4,314716.75,1,Antigua Carretera del Norte,826485101-5035807331-0
20,108491804.5713,5,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
21,109314493.4648,0,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
21,109314493.4648,1,29824893.69,4,1a Calle SO | 1a Avenida SO | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 1681021088-2287109244-0; 1681021088-1681021081-0
21,109314493.4648,2,24605820.31,3,1a Calle SO | 1a Avenida SO | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0
21,109314493.4648,3,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
21,109314493.4648,4,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
21,109314493.4648,5,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
21,109314493.4648,6,1137405.64,1,3a Calle NE,12121728919-2347139840-0
22,112647496.0915,0,29997653.54,5,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 5391123447-5391123448-0; 1681021088-2287109244-0; 1681021088-1681021081-0
22,112647496.0915,1,29824893.69,4,1a Calle SO | 1a Avenida SO | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 1681021088-2287109244-0; 1681021088-1681021081-0
22,112647496.0915,2,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
22,112647496.0915,3,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
22,112647496.0915,4,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
22,112647496.0915,5,1137405.64,1,3a Calle NE,12121728919-2347139840-0
22,112647496.0915,6,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
22,112647496.0915,7,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
22,112647496.0915,8,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
22,112647496.0915,9,29824893.69,4,1a Calle SO | 1a Avenida SO | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 1681021088-2287109244-0; 1681021088-1681021081-0
22,112647496.0915,10,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
23,118959987.7953,0,29824893.69,4,1a Calle SO | 1a Avenida SO | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 1681021088-2287109244-0; 1681021088-1681021081-0
23,118959987.7953,1,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
23,118959987.7953,2,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
23,118959987.7953,3,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
23,118959987.7953,4,1137405.64,1,3a Calle NE,12121728919-2347139840-0
23,118959987.7953,5,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
23,118959987.7953,6,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
23,118959987.7953,7,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
23,118959987.7953,8,29824893.69,4,1a Calle SO | 1a Avenida SO | 1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0; 1681021088-2287109244-0; 1681021088-1681021081-0
23,118959987.7953,9,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
23,118959987.7953,10,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
23,118959987.7953,11,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
23,118959987.7953,12,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
23,118959987.7953,13,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
23,118959987.7953,14,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
23,118959987.7953,15,36310145.25,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | 0 Calle Oeste,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1689601656-1689601652-0
23,118959987.7953,16,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
23,118959987.7953,17,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
23,118959987.7953,18,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,0,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,1,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,2,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,3,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,4,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,5,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,6,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
24,128489163.4965,7,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,8,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
24,128489163.4965,9,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,10,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,11,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
24,128489163.4965,12,36310145.25,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | 0 Calle Oeste,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1689601656-1689601652-0
24,128489163.4965,13,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
24,128489163.4965,14,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,15,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,16,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
24,128489163.4965,17,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,18,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,19,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,20,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
24,128489163.4965,21,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,22,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
24,128489163.4965,23,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,128489163.4965,24,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,128489163.4965,0,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,128489163.4965,1,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,128489163.4965,2,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,128489163.4965,3,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,128489163.4965,4,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,128489163.4965,5,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,128489163.4965,6,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,128489163.4965,7,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,128489163.4965,8,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,128489163.4965,9,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,128489163.4965,10,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,128489163.4965,11,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,128489163.4965,12,36310145.25,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | 0 Calle Oeste,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1689601656-1689601652-0
25,128489163.4965,13,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,128489163.4965,14,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,128489163.4965,15,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,128489163.4965,16,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
25,128489163.4965,17,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
