generacion,hipervolumen,id_solucion,delta_ttv,num_cortes,calles_cortadas,aristas_cortadas
10,11670596.1262,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
10,11670596.1262,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
10,11670596.1262,2,7466202.91,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
11,11670596.1262,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
11,11670596.1262,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
11,11670596.1262,2,7466202.91,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
12,11670596.1262,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
12,11670596.1262,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
12,11670596.1262,2,7466202.91,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
13,11670596.1262,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
13,11670596.1262,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
13,11670596.1262,2,7466202.91,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
14,11670596.1262,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
14,11670596.1262,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
14,11670596.1262,2,7466202.91,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
15,11670596.1262,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
15,11670596.1262,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
15,11670596.1262,2,7466202.91,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
16,11670596.1262,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
16,11670596.1262,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
16,11670596.1262,2,7466202.91,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
17,11670596.1262,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
17,11670596.1262,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
17,11670596.1262,2,7466202.91,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
18,11670596.1262,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
18,11670596.1262,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
18,11670596.1262,2,7466202.91,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
19,11670596.1262,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
19,11670596.1262,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
19,11670596.1262,2,7466202.91,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
20,12813030.3027,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
20,12813030.3027,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
20,12813030.3027,2,8608637.09,2,5a Avenida NO | 6a Calle NO,2347139875-2347139888-0; 2347139875-4177205822-0
20,12813030.3027,3,-0.00,0,,
21,12813030.3027,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
21,12813030.3027,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
21,12813030.3027,2,8608637.09,2,5a Avenida NO | 6a Calle NO,2347139875-2347139888-0; 2347139875-4177205822-0
21,12813030.3027,3,-0.00,0,,
22,12813030.3027,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
22,12813030.3027,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
22,12813030.3027,2,8608637.09,2,5a Avenida NO | 6a Calle NO,2347139875-2347139888-0; 2347139875-4177205822-0
22,12813030.3027,3,-0.00,0,,
23,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
23,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
23,27884204.5876,2,-0.00,0,,
23,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
24,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
24,27884204.5876,2,-0.00,0,,
24,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
24,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
25,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
25,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
25,27884204.5876,2,-0.00,0,,
25,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
26,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
26,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
26,27884204.5876,2,-0.00,0,,
26,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
26,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
27,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
27,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
27,27884204.5876,2,-0.00,0,,
27,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
27,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
28,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
28,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
28,27884204.5876,2,-0.00,0,,
28,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
28,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
29,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
29,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
29,27884204.5876,2,-0.00,0,,
29,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
29,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
30,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
30,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
30,27884204.5876,2,-0.00,0,,
30,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
30,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
31,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
31,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
31,27884204.5876,2,-0.00,0,,
31,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
31,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
32,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
32,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
32,27884204.5876,2,-0.00,0,,
32,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
32,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
33,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
33,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
33,27884204.5876,2,-0.00,0,,
33,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
33,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
34,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
34,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
34,27884204.5876,2,-0.00,0,,
34,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
34,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
35,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
35,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
35,27884204.5876,2,-0.00,0,,
35,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
35,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
35,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
36,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
36,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
36,27884204.5876,2,-0.00,0,,
36,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
36,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
36,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
37,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
37,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
37,27884204.5876,2,-0.00,0,,
37,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
37,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
37,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
38,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
38,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
38,27884204.5876,2,-0.00,0,,
38,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
38,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
38,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
39,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
39,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
39,27884204.5876,2,-0.00,0,,
39,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
39,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
39,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
40,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
40,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
40,27884204.5876,2,-0.00,0,,
40,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
40,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
40,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
41,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
41,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
41,27884204.5876,2,-0.00,0,,
41,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
41,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
41,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
42,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
42,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
42,27884204.5876,2,-0.00,0,,
42,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
42,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
42,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
43,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
43,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
43,27884204.5876,2,-0.00,0,,
43,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
43,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
43,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
44,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
44,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
44,27884204.5876,2,-0.00,0,,
44,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
44,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
44,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
45,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
45,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
45,27884204.5876,2,-0.00,0,,
45,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
45,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
45,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
46,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
46,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
46,27884204.5876,2,-0.00,0,,
46,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
46,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
46,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
47,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
47,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
47,27884204.5876,2,-0.00,0,,
47,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
47,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
47,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
48,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
48,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
48,27884204.5876,2,-0.00,0,,
48,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
48,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
48,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
49,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
49,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
49,27884204.5876,2,-0.00,0,,
49,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
49,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
49,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
50,27884204.5876,0,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
50,27884204.5876,1,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
50,27884204.5876,2,-0.00,0,,
50,27884204.5876,3,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
50,27884204.5876,4,4204393.22,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
50,27884204.5876,5,23679811.37,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
