generacion,hipervolumen,id_solucion,delta_ttv,num_cortes,calles_cortadas,aristas_cortadas
14,11924202.3286,0,7622317.92,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
14,11924202.3286,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
14,11924202.3286,2,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
14,11924202.3286,3,-0.00,0,,
15,11924202.3286,0,7622317.92,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
15,11924202.3286,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
15,11924202.3286,2,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
15,11924202.3286,3,-0.00,0,,
16,11924202.3286,0,7622317.92,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
16,11924202.3286,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
16,11924202.3286,2,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
16,11924202.3286,3,-0.00,0,,
17,11924202.3286,0,7622317.92,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
17,11924202.3286,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
17,11924202.3286,2,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
17,11924202.3286,3,-0.00,0,,
17,11924202.3286,4,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
18,11924202.3286,0,7622317.92,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
18,11924202.3286,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
18,11924202.3286,2,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
18,11924202.3286,3,-0.00,0,,
18,11924202.3286,4,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
19,11924202.3286,0,7622317.92,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
19,11924202.3286,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
19,11924202.3286,2,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
19,11924202.3286,3,-0.00,0,,
19,11924202.3286,4,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
20,11924202.3286,0,7622317.92,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
20,11924202.3286,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
20,11924202.3286,2,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
20,11924202.3286,3,-0.00,0,,
20,11924202.3286,4,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
21,11924202.3286,0,7622317.92,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
21,11924202.3286,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
21,11924202.3286,2,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
21,11924202.3286,3,-0.00,0,,
21,11924202.3286,4,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
22,11924202.3286,0,7622317.92,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
22,11924202.3286,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
22,11924202.3286,2,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
22,11924202.3286,3,-0.00,0,,
22,11924202.3286,4,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
23,11924202.3286,0,7622317.92,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),1681023824-3391839073-0; 3391839073-1681023824-0
23,11924202.3286,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
23,11924202.3286,2,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
23,11924202.3286,3,-0.00,0,,
23,11924202.3286,4,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
24,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
24,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
24,28602103.8146,2,-0.00,0,,
24,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
24,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
25,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
25,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
25,28602103.8146,2,-0.00,0,,
25,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
25,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
26,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
26,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
26,28602103.8146,2,-0.00,0,,
26,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
26,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
27,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
27,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
27,28602103.8146,2,-0.00,0,,
27,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
27,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
28,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
28,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
28,28602103.8146,2,-0.00,0,,
28,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
28,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
28,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
29,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
29,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
29,28602103.8146,2,-0.00,0,,
29,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
29,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
29,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
30,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
30,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
30,28602103.8146,2,-0.00,0,,
30,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
30,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
30,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
31,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
31,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
31,28602103.8146,2,-0.00,0,,
31,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
31,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
31,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
32,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
32,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
32,28602103.8146,2,-0.00,0,,
32,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
32,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
32,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
33,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
33,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
33,28602103.8146,2,-0.00,0,,
33,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
33,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
33,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
34,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
34,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
34,28602103.8146,2,-0.00,0,,
34,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
34,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
34,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
35,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
35,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
35,28602103.8146,2,-0.00,0,,
35,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
35,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
35,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
36,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
36,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
36,28602103.8146,2,-0.00,0,,
36,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
36,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
36,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
37,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
37,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
37,28602103.8146,2,-0.00,0,,
37,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
37,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
37,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
38,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
38,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
38,28602103.8146,2,-0.00,0,,
38,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
38,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
38,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
39,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
39,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
39,28602103.8146,2,-0.00,0,,
39,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
39,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
39,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
40,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
40,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
40,28602103.8146,2,-0.00,0,,
40,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
40,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
40,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
41,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
41,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
41,28602103.8146,2,-0.00,0,,
41,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
41,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
41,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
42,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
42,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
42,28602103.8146,2,-0.00,0,,
42,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
42,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
42,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
43,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
43,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
43,28602103.8146,2,-0.00,0,,
43,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
43,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
43,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
44,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
44,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
44,28602103.8146,2,-0.00,0,,
44,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
44,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
44,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
45,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
45,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
45,28602103.8146,2,-0.00,0,,
45,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
45,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
45,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
46,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
46,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
46,28602103.8146,2,-0.00,0,,
46,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
46,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
46,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
47,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
47,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
47,28602103.8146,2,-0.00,0,,
47,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
47,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
47,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
48,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
48,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
48,28602103.8146,2,-0.00,0,,
48,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
48,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
48,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
49,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
49,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
49,28602103.8146,2,-0.00,0,,
49,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
49,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
49,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
50,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
50,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
50,28602103.8146,2,-0.00,0,,
50,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
50,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
50,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
51,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
51,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
51,28602103.8146,2,-0.00,0,,
51,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
51,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
51,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
52,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
52,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
52,28602103.8146,2,-0.00,0,,
52,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
52,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
52,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
53,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
53,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
53,28602103.8146,2,-0.00,0,,
53,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
53,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
53,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
54,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
54,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
54,28602103.8146,2,-0.00,0,,
54,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
54,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
54,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
55,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
55,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
55,28602103.8146,2,-0.00,0,,
55,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
55,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
55,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
56,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
56,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
56,28602103.8146,2,-0.00,0,,
56,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
56,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
56,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
57,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
57,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
57,28602103.8146,2,-0.00,0,,
57,28602103.8146,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
57,28602103.8146,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
57,28602103.8146,5,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
58,28602103.8146,0,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
58,28602103.8146,1,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
