generacion,hipervolumen,id_solucion,delta_ttv,num_cortes,calles_cortadas,aristas_cortadas
35,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
35,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
35,25426898.0741,5,-0.00,0,,
36,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
36,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
36,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
36,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
36,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
36,25426898.0741,5,-0.00,0,,
37,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
37,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
37,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
37,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
37,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
37,25426898.0741,5,-0.00,0,,
38,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
38,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
38,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
38,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
38,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
38,25426898.0741,5,-0.00,0,,
39,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
39,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
39,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
39,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
39,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
39,25426898.0741,5,-0.00,0,,
40,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
40,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
40,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
40,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
40,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
40,25426898.0741,5,-0.00,0,,
41,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
41,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
41,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
41,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
41,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
41,25426898.0741,5,-0.00,0,,
42,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
42,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
42,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
42,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
42,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
42,25426898.0741,5,-0.00,0,,
43,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
43,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
43,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
43,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
43,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
43,25426898.0741,5,-0.00,0,,
44,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
44,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
44,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
44,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
44,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
44,25426898.0741,5,-0.00,0,,
45,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
45,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
45,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
45,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
45,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
45,25426898.0741,5,-0.00,0,,
46,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
46,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
46,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
46,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
46,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
46,25426898.0741,5,-0.00,0,,
47,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
47,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
47,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
47,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
47,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
47,25426898.0741,5,-0.00,0,,
48,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
48,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
48,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
48,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
48,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
48,25426898.0741,5,-0.00,0,,
49,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
49,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
49,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
49,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
49,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
49,25426898.0741,5,-0.00,0,,
50,25426898.0741,0,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
50,25426898.0741,1,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
50,25426898.0741,2,1126678.67,1,(sin nombre: 5035807331-5035807341),5035807331-5035807341-0
50,25426898.0741,3,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
50,25426898.0741,4,24300219.40,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
50,25426898.0741,5,-0.00,0,,
