generacion,hipervolumen,id_solucion,delta_ttv,num_cortes,calles_cortadas,aristas_cortadas
14,55791004.3820,1,1672308.52,2,5a Avenida SE | 3a Calle NE,2287106082-2287106085-0; 12121728919-2347139840-0
14,55791004.3820,2,25206054.93,3,1a Calle SO | 1a Avenida SO | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0
14,55791004.3820,3,28912640.94,4,1a Calle SO | 1a Avenida SO | (sin nombre: 8829885428-8829885427) | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 8829885428-8829885427-0; 1681023824-3391839073-0
15,56353564.7832,0,1672308.52,2,5a Avenida SE | 3a Calle NE,2287106082-2287106085-0; 12121728919-2347139840-0
15,56353564.7832,1,1672308.52,2,5a Avenida SE | 3a Calle NE,2287106082-2287106085-0; 12121728919-2347139840-0
15,56353564.7832,2,25206054.93,3,1a Calle SO | 1a Avenida SO | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0
15,56353564.7832,3,29475201.34,4,1a Calle SO | 1a Avenida SO | 3a Calle NE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0; 1681023824-3391839073-0
16,59201466.8645,0,25206054.93,3,1a Calle SO | 1a Avenida SO | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0
16,59201466.8645,1,29475201.34,4,1a Calle SO | 1a Avenida SO | 3a Calle NE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0; 1681023824-3391839073-0
16,59201466.8645,2,4520210.60,2,Boulevard Cuarto Centenario | (sin nombre: 1681023824-3391839073),4177205821-4177205820-0; 1681023824-3391839073-0
17,59316599.8405,0,25206054.93,3,1a Calle SO | 1a Avenida SO | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0
17,59316599.8405,1,29475201.34,4,1a Calle SO | 1a Avenida SO | 3a Calle NE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0; 1681023824-3391839073-0
17,59316599.8405,2,4635343.57,2,1a Calle SE | (sin nombre: 1681023824-3391839073),1681021070-2287106082-0; 1681023824-3391839073-0
18,59453877.9965,0,25206054.93,3,1a Calle SO | 1a Avenida SO | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0
18,59453877.9965,1,29475201.34,4,1a Calle SO | 1a Avenida SO | 3a Calle NE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0; 1681023824-3391839073-0
18,59453877.9965,2,4635343.57,2,1a Calle SE | (sin nombre: 1681023824-3391839073),1681021070-2287106082-0; 1681023824-3391839073-0
18,59453877.9965,3,137278.16,1,Boulevard Roberto Romero Larios,512533997-560542844-0
19,62849926.8845,0,29475201.34,4,1a Calle SO | 1a Avenida SO | 3a Calle NE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0; 1681023824-3391839073-0
19,62849926.8845,1,4635343.57,2,1a Calle SE | (sin nombre: 1681023824-3391839073),1681021070-2287106082-0; 1681023824-3391839073-0
19,62849926.8845,2,137278.16,1,Boulevard Roberto Romero Larios,512533997-560542844-0
19,62849926.8845,3,137278.16,1,Boulevard Roberto Romero Larios,512533997-560542844-0
19,62849926.8845,4,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
20,65766463.9669,0,4635343.57,2,1a Calle SE | (sin nombre: 1681023824-3391839073),1681021070-2287106082-0; 1681023824-3391839073-0
20,65766463.9669,1,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
20,65766463.9669,2,1198243.05,1,3a Calle NE,12121728919-2347139840-0
20,65766463.9669,3,31330773.53,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3391839073-1681023824-0
21,65766463.9669,0,4635343.57,2,1a Calle SE | (sin nombre: 1681023824-3391839073),1681021070-2287106082-0; 1681023824-3391839073-0
21,65766463.9669,1,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
21,65766463.9669,2,1198243.05,1,3a Calle NE,12121728919-2347139840-0
21,65766463.9669,3,31330773.53,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3391839073-1681023824-0
21,65766463.9669,4,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
21,65766463.9669,5,1198243.05,1,3a Calle NE,12121728919-2347139840-0
22,65766463.9669,0,4635343.57,2,1a Calle SE | (sin nombre: 1681023824-3391839073),1681021070-2287106082-0; 1681023824-3391839073-0
22,65766463.9669,1,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
22,65766463.9669,2,1198243.05,1,3a Calle NE,12121728919-2347139840-0
22,65766463.9669,3,31330773.53,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3391839073-1681023824-0
22,65766463.9669,4,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
22,65766463.9669,5,1198243.05,1,3a Calle NE,12121728919-2347139840-0
23,68870105.3270,0,4635343.57,2,1a Calle SE | (sin nombre: 1681023824-3391839073),1681021070-2287106082-0; 1681023824-3391839073-0
23,68870105.3270,1,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
23,68870105.3270,2,31330773.53,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3391839073-1681023824-0
23,68870105.3270,3,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
23,68870105.3270,4,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
23,68870105.3270,5,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
24,68870105.3270,0,4635343.57,2,1a Calle SE | (sin nombre: 1681023824-3391839073),1681021070-2287106082-0; 1681023824-3391839073-0
24,68870105.3270,1,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
24,68870105.3270,2,31330773.53,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3391839073-1681023824-0
24,68870105.3270,3,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
24,68870105.3270,4,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
24,68870105.3270,5,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
24,68870105.3270,6,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
24,68870105.3270,7,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
24,68870105.3270,8,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,68870105.3270,0,4635343.57,2,1a Calle SE | (sin nombre: 1681023824-3391839073),1681021070-2287106082-0; 1681023824-3391839073-0
25,68870105.3270,1,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,68870105.3270,2,31330773.53,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3391839073-1681023824-0
25,68870105.3270,3,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,68870105.3270,4,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
25,68870105.3270,5,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,68870105.3270,6,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,68870105.3270,7,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,68870105.3270,8,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
25,68870105.3270,9,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
25,68870105.3270,10,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
26,69004808.5210,0,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
26,69004808.5210,1,31330773.53,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3391839073-1681023824-0
26,69004808.5210,2,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
26,69004808.5210,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
26,69004808.5210,4,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
26,69004808.5210,5,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
26,69004808.5210,6,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
26,69004808.5210,7,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
26,69004808.5210,8,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
26,69004808.5210,9,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
26,69004808.5210,10,4770046.77,2,5a Avenida SE | (sin nombre: 1681023824-3391839073),2287106082-2287106085-0; 1681023824-3391839073-0
26,69004808.5210,11,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
26,69004808.5210,12,4770046.77,2,5a Avenida SE | (sin nombre: 1681023824-3391839073),2287106082-2287106085-0; 1681023824-3391839073-0
27,69004808.5210,0,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
27,69004808.5210,1,31330773.53,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3391839073-1681023824-0
27,69004808.5210,2,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
27,69004808.5210,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
27,69004808.5210,4,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
27,69004808.5210,5,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
27,69004808.5210,6,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
27,69004808.5210,7,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
27,69004808.5210,8,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
27,69004808.5210,9,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
27,69004808.5210,10,4770046.77,2,5a Avenida SE | (sin nombre: 1681023824-3391839073),2287106082-2287106085-0; 1681023824-3391839073-0
27,69004808.5210,11,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
27,69004808.5210,12,4770046.77,2,5a Avenida SE | (sin nombre: 1681023824-3391839073),2287106082-2287106085-0; 1681023824-3391839073-0
28,69004808.5210,0,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,69004808.5210,1,31330773.53,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3391839073-1681023824-0
28,69004808.5210,2,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,69004808.5210,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
28,69004808.5210,4,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,69004808.5210,5,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,69004808.5210,6,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,69004808.5210,7,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,69004808.5210,8,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
28,69004808.5210,9,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,69004808.5210,10,4770046.77,2,5a Avenida SE | (sin nombre: 1681023824-3391839073),2287106082-2287106085-0; 1681023824-3391839073-0
28,69004808.5210,11,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
28,69004808.5210,12,4770046.77,2,5a Avenida SE | (sin nombre: 1681023824-3391839073),2287106082-2287106085-0; 1681023824-3391839073-0
29,69004808.5210,0,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,69004808.5210,1,31330773.53,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3391839073-1681023824-0
29,69004808.5210,2,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,69004808.5210,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
29,69004808.5210,4,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,69004808.5210,5,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,69004808.5210,6,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,69004808.5210,7,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,69004808.5210,8,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
29,69004808.5210,9,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,69004808.5210,10,4770046.77,2,5a Avenida SE | (sin nombre: 1681023824-3391839073),2287106082-2287106085-0; 1681023824-3391839073-0
29,69004808.5210,11,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
29,69004808.5210,12,4770046.77,2,5a Avenida SE | (sin nombre: 1681023824-3391839073),2287106082-2287106085-0; 1681023824-3391839073-0
30,69004808.5210,0,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
30,69004808.5210,1,31330773.53,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3391839073-1681023824),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3391839073-1681023824-0
30,69004808.5210,2,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
30,69004808.5210,3,4301884.41,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
30,69004808.5210,4,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
30,69004808.5210,5,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
30,69004808.5210,6,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
30,69004808.5210,7,28602103.81,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
