generacion,hipervolumen,id_solucion,delta_ttv,num_cortes,calles_cortadas,aristas_cortadas
4,41714456.0573,1,23805722.36,5,1a Calle SO | 1a Avenida SO | 1a Calle SO | Boulevard Roberto Romero Larios | Boulevard Cuarto Centenario,2287109250-1681021088-0; 1681021102-1681021088-0; 1681021104-2287109250-0; 1681023805-1681023745-0; 4147757830-4024691696-0
4,41714456.0573,2,1407596.82,3,Antigua Carretera del Norte | Boulevard Cuarto Centenario | 3a Calle NE,5391123447-5391123448-0; 3343104922-2347139626-0; 12121728919-2347139840-0
5,41915857.7321,0,16501136.88,4,5a Avenida SE | 1a Calle SE | 5a Avenida SE | 3a Calle NE,2287106082-2287106085-0; 2287106082-2347139702-0; 2287106073-2287106082-0; 12121728919-2347139840-0
5,41915857.7321,1,23805722.36,5,1a Calle SO | 1a Avenida SO | 1a Calle SO | Boulevard Roberto Romero Larios | Boulevard Cuarto Centenario,2287109250-1681021088-0; 1681021102-1681021088-0; 1681021104-2287109250-0; 1681023805-1681023745-0; 4147757830-4024691696-0
5,41915857.7321,2,1608998.49,3,Boulevard Cuarto Centenario | 3a Calle NE | (sin nombre: 8829885443-585133715),4177205821-4177205820-0; 12121728919-2347139840-0; 8829885443-585133715-0
6,42974093.9750,0,16501136.88,4,5a Avenida SE | 1a Calle SE | 5a Avenida SE | 3a Calle NE,2287106082-2287106085-0; 2287106082-2347139702-0; 2287106073-2287106082-0; 12121728919-2347139840-0
6,42974093.9750,1,24170996.46,5,1a Calle SO | 1a Avenida SO | 1a Calle SE | 1a Calle SE | Boulevard Cuarto Centenario,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2347139702-0; 1681021070-2287106082-0; 4177220675-4177205817-0
6,42974093.9750,2,2301960.64,3,(sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,5035807331-5035807341-0; 3343104922-2347139626-0; 12121728919-2347139840-0
7,51449113.3248,0,2301960.64,3,(sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,5035807331-5035807341-0; 3343104922-2347139626-0; 12121728919-2347139840-0
7,51449113.3248,1,24573576.34,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106073-2287106082-0; 12121728919-2347139840-0
8,51826068.2750,0,2301960.64,3,(sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,5035807331-5035807341-0; 3343104922-2347139626-0; 12121728919-2347139840-0
8,51826068.2750,1,24573576.34,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106073-2287106082-0; 12121728919-2347139840-0
8,51826068.2750,2,24950531.29,5,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807344-5035807334) | 3a Calle NE | Boulevard Cuarto Centenario,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807344-5035807334-0; 12121728919-2347139840-0; 4147757830-4024691696-0
9,51960533.0405,0,2301960.64,3,(sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,5035807331-5035807341-0; 3343104922-2347139626-0; 12121728919-2347139840-0
9,51960533.0405,1,25050370.46,5,1a Calle SO | 1a Avenida SO | 1a Calle SE | Boulevard Cuarto Centenario | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 1681021070-2287106082-0; 4177205821-4177205820-0; 12121728919-2347139840-0
9,51960533.0405,2,24608201.94,4,1a Calle SO | 1a Avenida SO | 3a Calle NE | 1a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0; 521413186-2347139666-0
10,52003558.5774,0,2301960.64,3,(sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,5035807331-5035807341-0; 3343104922-2347139626-0; 12121728919-2347139840-0
10,52003558.5774,1,24608201.94,4,1a Calle SO | 1a Avenida SO | 3a Calle NE | 1a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0; 521413186-2347139666-0
10,52003558.5774,2,25093395.99,5,1a Calle SO | 1a Avenida SO | 1a Calle SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1681021104-2287109250-0; 1736373095-4147757830-0; 5035807331-5035807341-0
11,53370861.1106,0,2301960.64,3,(sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,5035807331-5035807341-0; 3343104922-2347139626-0; 12121728919-2347139840-0
11,53370861.1106,1,24608201.94,4,1a Calle SO | 1a Avenida SO | 3a Calle NE | 1a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0; 521413186-2347139666-0
11,53370861.1106,2,25093395.99,5,1a Calle SO | 1a Avenida SO | 1a Calle SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1681021104-2287109250-0; 1736373095-4147757830-0; 5035807331-5035807341-0
11,53370861.1106,3,1367302.53,2,Boulevard Cuarto Centenario | 3a Calle NE,4177220675-4177205817-0; 12121728919-2347139840-0
12,53900514.8292,0,2301960.64,3,(sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,5035807331-5035807341-0; 3343104922-2347139626-0; 12121728919-2347139840-0
12,53900514.8292,1,1367302.53,2,Boulevard Cuarto Centenario | 3a Calle NE,4177220675-4177205817-0; 12121728919-2347139840-0
12,53900514.8292,2,24941755.09,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 4177205821-4177205820-0
12,53900514.8292,3,25289496.57,5,1a Calle SO | 1a Avenida SO | (sin nombre: 8829885429-8829885428) | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 8829885429-8829885428-0; 1736373095-4147757830-0; 5035807331-5035807341-0
13,53900514.8292,0,2301960.64,3,(sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,5035807331-5035807341-0; 3343104922-2347139626-0; 12121728919-2347139840-0
13,53900514.8292,1,1367302.53,2,Boulevard Cuarto Centenario | 3a Calle NE,4177220675-4177205817-0; 12121728919-2347139840-0
13,53900514.8292,2,24941755.09,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 4177205821-4177205820-0
13,53900514.8292,3,25289496.57,5,1a Calle SO | 1a Avenida SO | (sin nombre: 8829885429-8829885428) | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 8829885429-8829885428-0; 1736373095-4147757830-0; 5035807331-5035807341-0
14,53900514.8292,0,2301960.64,3,(sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,5035807331-5035807341-0; 3343104922-2347139626-0; 12121728919-2347139840-0
14,53900514.8292,1,1367302.53,2,Boulevard Cuarto Centenario | 3a Calle NE,4177220675-4177205817-0; 12121728919-2347139840-0
14,53900514.8292,2,24941755.09,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 4177205821-4177205820-0
14,53900514.8292,3,25289496.57,5,1a Calle SO | 1a Avenida SO | (sin nombre: 8829885429-8829885428) | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 8829885429-8829885428-0; 1736373095-4147757830-0; 5035807331-5035807341-0
14,53900514.8292,4,2301960.64,3,(sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,5035807331-5035807341-0; 3343104922-2347139626-0; 12121728919-2347139840-0
15,54446239.6789,0,2301960.64,3,(sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,5035807331-5035807341-0; 3343104922-2347139626-0; 12121728919-2347139840-0
15,54446239.6789,1,1367302.53,2,Boulevard Cuarto Centenario | 3a Calle NE,4177220675-4177205817-0; 12121728919-2347139840-0
15,54446239.6789,2,2301960.64,3,(sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,5035807331-5035807341-0; 3343104922-2347139626-0; 12121728919-2347139840-0
15,54446239.6789,3,1367302.53,2,Boulevard Cuarto Centenario | 3a Calle NE,4177220675-4177205817-0; 12121728919-2347139840-0
15,54446239.6789,4,25684688.75,5,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE | Boulevard Roberto Romero Larios,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0; 1681023805-1681023745-0
15,54446239.6789,5,25092287.75,4,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1736373095-4147757830-0; 5035807331-5035807341-0
16,55091881.2259,0,25684688.75,5,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE | Boulevard Roberto Romero Larios,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0; 1681023805-1681023745-0
16,55091881.2259,1,25092287.75,4,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1736373095-4147757830-0; 5035807331-5035807341-0
16,55091881.2259,2,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
16,55091881.2259,3,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
16,55091881.2259,4,25092287.75,4,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1736373095-4147757830-0; 5035807331-5035807341-0
16,55091881.2259,5,1618634.56,2,5a Avenida SE | 3a Calle NE,2287106082-2287106085-0; 12121728919-2347139840-0
17,55222101.7472,0,25092287.75,4,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1736373095-4147757830-0; 5035807331-5035807341-0
17,55222101.7472,1,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
17,55222101.7472,2,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
17,55222101.7472,3,25092287.75,4,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1736373095-4147757830-0; 5035807331-5035807341-0
17,55222101.7472,4,1618634.56,2,5a Avenida SE | 3a Calle NE,2287106082-2287106085-0; 12121728919-2347139840-0
17,55222101.7472,5,25092287.75,4,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1736373095-4147757830-0; 5035807331-5035807341-0
17,55222101.7472,6,25814909.27,5,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 4177205821-4177205820-0; 12121728919-2347139840-0
17,55222101.7472,7,1618634.56,2,5a Avenida SE | 3a Calle NE,2287106082-2287106085-0; 12121728919-2347139840-0
18,55222101.7472,0,25092287.75,4,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1736373095-4147757830-0; 5035807331-5035807341-0
18,55222101.7472,1,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
18,55222101.7472,2,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
18,55222101.7472,3,25092287.75,4,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1736373095-4147757830-0; 5035807331-5035807341-0
18,55222101.7472,4,1618634.56,2,5a Avenida SE | 3a Calle NE,2287106082-2287106085-0; 12121728919-2347139840-0
18,55222101.7472,5,25092287.75,4,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1736373095-4147757830-0; 5035807331-5035807341-0
18,55222101.7472,6,25814909.27,5,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | Boulevard Cuarto Centenario | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 4177205821-4177205820-0; 12121728919-2347139840-0
18,55222101.7472,7,1618634.56,2,5a Avenida SE | 3a Calle NE,2287106082-2287106085-0; 12121728919-2347139840-0
19,55452239.4780,0,25092287.75,4,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1736373095-4147757830-0; 5035807331-5035807341-0
19,55452239.4780,1,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
19,55452239.4780,2,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
19,55452239.4780,3,25092287.75,4,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1736373095-4147757830-0; 5035807331-5035807341-0
19,55452239.4780,4,1618634.56,2,5a Avenida SE | 3a Calle NE,2287106082-2287106085-0; 12121728919-2347139840-0
19,55452239.4780,5,25092287.75,4,1a Calle SO | 1a Avenida SO | Boulevard Cuarto Centenario | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 1736373095-4147757830-0; 5035807331-5035807341-0
19,55452239.4780,6,1618634.56,2,5a Avenida SE | 3a Calle NE,2287106082-2287106085-0; 12121728919-2347139840-0
19,55452239.4780,7,26045047.00,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
20,56605607.0819,0,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
20,56605607.0819,1,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
20,56605607.0819,2,26045047.00,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
20,56605607.0819,3,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
20,56605607.0819,4,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
20,56605607.0819,5,2232938.22,2,(sin nombre: 5035807331-5035807341) | 3a Calle NE,5035807331-5035807341-0; 12121728919-2347139840-0
20,56605607.0819,6,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
21,57758608.1167,0,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
21,57758608.1167,1,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
21,57758608.1167,2,26045047.00,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
21,57758608.1167,3,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
21,57758608.1167,4,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
21,57758608.1167,5,2232938.22,2,(sin nombre: 5035807331-5035807341) | 3a Calle NE,5035807331-5035807341-0; 12121728919-2347139840-0
21,57758608.1167,6,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
21,57758608.1167,7,1153001.03,1,3a Calle NE,12121728919-2347139840-0
21,57758608.1167,8,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
22,57758608.1167,0,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
22,57758608.1167,1,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
22,57758608.1167,2,26045047.00,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
22,57758608.1167,3,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
22,57758608.1167,4,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
22,57758608.1167,5,2232938.22,2,(sin nombre: 5035807331-5035807341) | 3a Calle NE,5035807331-5035807341-0; 12121728919-2347139840-0
22,57758608.1167,6,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
22,57758608.1167,7,1153001.03,1,3a Calle NE,12121728919-2347139840-0
22,57758608.1167,8,2696270.16,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
23,79614294.9046,0,26045047.00,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
23,79614294.9046,1,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
23,79614294.9046,2,2232938.22,2,(sin nombre: 5035807331-5035807341) | 3a Calle NE,5035807331-5035807341-0; 12121728919-2347139840-0
23,79614294.9046,3,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
23,79614294.9046,4,1153001.03,1,3a Calle NE,12121728919-2347139840-0
23,79614294.9046,5,2232938.22,2,(sin nombre: 5035807331-5035807341) | 3a Calle NE,5035807331-5035807341-0; 12121728919-2347139840-0
23,79614294.9046,6,24551956.94,3,1a Calle SO | 1a Avenida SO | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 12121728919-2347139840-0
23,79614294.9046,7,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
23,79614294.9046,8,1153001.03,1,3a Calle NE,12121728919-2347139840-0
24,79823674.7542,0,26045047.00,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
24,79823674.7542,1,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
24,79823674.7542,2,2232938.22,2,(sin nombre: 5035807331-5035807341) | 3a Calle NE,5035807331-5035807341-0; 12121728919-2347139840-0
24,79823674.7542,3,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
24,79823674.7542,4,1153001.03,1,3a Calle NE,12121728919-2347139840-0
24,79823674.7542,5,2232938.22,2,(sin nombre: 5035807331-5035807341) | 3a Calle NE,5035807331-5035807341-0; 12121728919-2347139840-0
24,79823674.7542,6,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
24,79823674.7542,7,1153001.03,1,3a Calle NE,12121728919-2347139840-0
24,79823674.7542,8,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
24,79823674.7542,9,24761336.79,3,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0
25,79823674.7542,0,26045047.00,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 5035807331-5035807341-0; 12121728919-2347139840-0
25,79823674.7542,1,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
25,79823674.7542,2,2232938.22,2,(sin nombre: 5035807331-5035807341) | 3a Calle NE,5035807331-5035807341-0; 12121728919-2347139840-0
25,79823674.7542,3,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
25,79823674.7542,4,1153001.03,1,3a Calle NE,12121728919-2347139840-0
25,79823674.7542,5,2232938.22,2,(sin nombre: 5035807331-5035807341) | 3a Calle NE,5035807331-5035807341-0; 12121728919-2347139840-0
25,79823674.7542,6,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
25,79823674.7542,7,1153001.03,1,3a Calle NE,12121728919-2347139840-0
25,79823674.7542,8,25631351.70,4,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341) | 3a Calle NE,2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0; 12121728919-2347139840-0
25,79823674.7542,9,24761336.79,3,1a Calle SO | 1a Avenida SO | (sin nombre: 5035807331-5035807341),2287109250-1681021088-0; 1681021102-1681021088-0; 5035807331-5035807341-0
