generacion,hipervolumen,id_solucion,delta_ttv,num_cortes,calles_cortadas,aristas_cortadas
5,97882400.4608,1,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
5,97882400.4608,2,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
5,97882400.4608,3,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
5,97882400.4608,4,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
5,97882400.4608,5,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
5,97882400.4608,6,833924.51,2,1a Avenida SO | 2a Avenida SO,1681021102-1681021088-0; 1681021110-2287109250-0
6,97882400.4608,0,36592586.51,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681021070-2287106082-0
6,97882400.4608,1,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
6,97882400.4608,2,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
6,97882400.4608,3,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
6,97882400.4608,4,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
6,97882400.4608,5,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
6,97882400.4608,6,833924.51,2,1a Avenida SO | 2a Avenida SO,1681021102-1681021088-0; 1681021110-2287109250-0
6,97882400.4608,7,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
7,120797196.2367,0,36592586.51,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681021070-2287106082-0
7,120797196.2367,1,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
7,120797196.2367,2,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
7,120797196.2367,3,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
7,120797196.2367,4,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
7,120797196.2367,5,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
7,120797196.2367,6,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
7,120797196.2367,7,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
7,120797196.2367,8,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
8,120797196.2367,0,36592586.51,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681021070-2287106082-0
8,120797196.2367,1,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
8,120797196.2367,2,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
8,120797196.2367,3,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
8,120797196.2367,4,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
8,120797196.2367,5,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
8,120797196.2367,6,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
8,120797196.2367,7,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
8,120797196.2367,8,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
8,120797196.2367,9,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
8,120797196.2367,10,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
8,120797196.2367,11,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
8,120797196.2367,12,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
8,120797196.2367,13,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
8,120797196.2367,14,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
8,120797196.2367,15,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
9,121087962.4543,0,36592586.51,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681021070-2287106082-0
9,121087962.4543,1,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
9,121087962.4543,2,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
9,121087962.4543,3,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
9,121087962.4543,4,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
9,121087962.4543,5,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
9,121087962.4543,6,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
9,121087962.4543,7,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
9,121087962.4543,8,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
9,121087962.4543,9,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
9,121087962.4543,10,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
9,121087962.4543,11,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
9,121087962.4543,12,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
9,121087962.4543,13,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
9,121087962.4543,14,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
9,121087962.4543,15,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
9,121087962.4543,16,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
9,121087962.4543,17,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
9,121087962.4543,18,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
9,121087962.4543,19,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
9,121087962.4543,20,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
9,121087962.4543,21,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
9,121087962.4543,22,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
9,121087962.4543,23,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
9,121087962.4543,24,290766.22,1,1a Calle SO,2287109250-1681021088-0
9,121087962.4543,25,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,0,290766.22,1,1a Calle SO,2287109250-1681021088-0
10,121087962.4543,1,36592586.51,5,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0; 1681021070-2287106082-0
10,121087962.4543,2,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
10,121087962.4543,3,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
10,121087962.4543,4,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,5,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
10,121087962.4543,6,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,7,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
10,121087962.4543,8,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
10,121087962.4543,9,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
10,121087962.4543,10,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
10,121087962.4543,11,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,12,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,13,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
10,121087962.4543,14,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
10,121087962.4543,15,36301372.37,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | 1a Calle SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 2287106082-2347139702-0
10,121087962.4543,16,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,17,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,18,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,19,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,20,23748720.28,2,1a Calle SO | 1a Avenida SO,2287109250-1681021088-0; 1681021102-1681021088-0
10,121087962.4543,21,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,22,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,23,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,24,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,25,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,26,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,27,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,28,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
10,121087962.4543,29,24154517.08,3,1a Calle SO | 1a Avenida SO | 5a Avenida SE,2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0
