generacion,hipervolumen,id_solucion,delta_ttv,num_cortes,calles_cortadas,aristas_cortadas
22,22381175.6370,2,10111235.48,4,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 5a Avenida NO | 6a Calle NO,2287106082-2287106085-0; 5035807331-5035807341-0; 2347139875-2347139888-0; 2347139875-4177205822-0
23,22381175.6370,0,1929708.27,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 6a Calle NO,2287106082-2287106085-0; 5035807331-5035807341-0; 2347139875-4177205822-0
23,22381175.6370,1,10340231.89,5,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 5a Avenida NO | (sin nombre: 5391123448-2347139512) | 6a Calle NO,2287106082-2287106085-0; 5035807331-5035807341-0; 2347139875-2347139888-0; 5391123448-2347139512-0; 2347139875-4177205822-0
23,22381175.6370,2,10111235.48,4,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 5a Avenida NO | 6a Calle NO,2287106082-2287106085-0; 5035807331-5035807341-0; 2347139875-2347139888-0; 2347139875-4177205822-0
24,22381175.6370,0,1929708.27,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 6a Calle NO,2287106082-2287106085-0; 5035807331-5035807341-0; 2347139875-4177205822-0
24,22381175.6370,1,10340231.89,5,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 5a Avenida NO | (sin nombre: 5391123448-2347139512) | 6a Calle NO,2287106082-2287106085-0; 5035807331-5035807341-0; 2347139875-2347139888-0; 5391123448-2347139512-0; 2347139875-4177205822-0
24,22381175.6370,2,10111235.48,4,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 5a Avenida NO | 6a Calle NO,2287106082-2287106085-0; 5035807331-5035807341-0; 2347139875-2347139888-0; 2347139875-4177205822-0
25,22381175.6370,0,1929708.27,3,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 6a Calle NO,2287106082-2287106085-0; 5035807331-5035807341-0; 2347139875-4177205822-0
25,22381175.6370,1,10340231.89,5,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 5a Avenida NO | (sin nombre: 5391123448-2347139512) | 6a Calle NO,2287106082-2287106085-0; 5035807331-5035807341-0; 2347139875-2347139888-0; 5391123448-2347139512-0; 2347139875-4177205822-0
25,22381175.6370,2,10111235.48,4,5a Avenida SE | (sin nombre: 5035807331-5035807341) | 5a Avenida NO | 6a Calle NO,2287106082-2287106085-0; 5035807331-5035807341-0; 2347139875-2347139888-0; 2347139875-4177205822-0
